Date;Hour  (GMT);CO (mg/m3);CO 8h (mg/m3);NO (µg/m3);NOX (µg/m3);NO2;NO2 - ICA;PM10;PM10 - ICA;PM2,5;PM2,5 - ICA;SO2;SO2 - ICA;ICA Estación
18/03/2021;04:00;0,3;0,31;0;8;8;Muy bueno / Oso ona;8,3;Muy bueno / Oso ona;6,43;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2021;03:00;0,29;0,31;1;8;6;Muy bueno / Oso ona;7,95;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2021;02:00;0,31;0,31;1;9;8;Muy bueno / Oso ona;7,8;Muy bueno / Oso ona;6,19;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
18/03/2021;01:00;0,3;0,31;0;5;5;Muy bueno / Oso ona;7,45;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;24:00;0,3;0,3;0;5;4;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;23:00;0,31;0,29;1;8;7;Muy bueno / Oso ona;7;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;22:00;0,32;0,29;3;20;16;Muy bueno / Oso ona;6,7;Muy bueno / Oso ona;6,19;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;21:00;0,35;0,28;4;27;21;Muy bueno / Oso ona;6,45;Muy bueno / Oso ona;6,19;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;20:00;0,33;0,27;6;36;27;Muy bueno / Oso ona;6,15;Muy bueno / Oso ona;6,14;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;19:00;0,29;0,27;5;27;20;Muy bueno / Oso ona;6,05;Muy bueno / Oso ona;5,9;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;18:00;0,29;0,27;6;29;19;Muy bueno / Oso ona;5,95;Muy bueno / Oso ona;5,48;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;17:00;0,28;0,28;5;23;15;Muy bueno / Oso ona;5,7;Muy bueno / Oso ona;5;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;16:00;0,23;0,29;6;22;13;Muy bueno / Oso ona;5,2;Muy bueno / Oso ona;4,76;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;15:00;0,25;0,31;7;24;13;Muy bueno / Oso ona;5,15;Muy bueno / Oso ona;4,76;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;14:00;0,24;0,33;5;19;11;Muy bueno / Oso ona;5,35;Muy bueno / Oso ona;4,86;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;13:00;0,28;0,34;;;;Sin datos / Daturik gabe;5,4;Muy bueno / Oso ona;4,95;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;12:00;0,27;0,35;;;;Sin datos / Daturik gabe;5,57;Muy bueno / Oso ona;5,19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2021;11:00;0,33;0,35;;;;Sin datos / Daturik gabe;5,68;Muy bueno / Oso ona;5,19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2021;10:00;0,31;0,36;;;;Sin datos / Daturik gabe;5,83;Muy bueno / Oso ona;5,19;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
17/03/2021;09:00;0,31;0,36;8;38;26;Muy bueno / Oso ona;6;Muy bueno / Oso ona;5,19;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;08:00;0,39;0,36;13;51;32;Muy bueno / Oso ona;6,21;Muy bueno / Oso ona;5,3;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;07:00;0,4;0,35;7;40;30;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;5,47;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;06:00;0,38;0,34;2;24;21;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;5,56;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;05:00;0,39;0,33;0;15;15;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;04:00;0,32;0,35;0;9;8;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;03:00;0,32;0,36;0;9;8;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;02:00;0,35;0,37;0;13;13;Muy bueno / Oso ona;6,79;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
17/03/2021;01:00;0,33;0,39;0;9;9;Muy bueno / Oso ona;7;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;24:00;0,33;0,4;2;13;10;Muy bueno / Oso ona;7,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;23:00;0,31;0,41;1;12;11;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;22:00;0,33;0,43;6;27;19;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;21:00;0,34;0,44;5;25;17;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;20:00;0,48;0,44;9;41;27;Muy bueno / Oso ona;7,88;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;19:00;0,43;0,44;10;41;26;Muy bueno / Oso ona;7,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;18:00;0,42;0,44;9;36;23;Muy bueno / Oso ona;8;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;17:00;0,44;0,44;6;29;19;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;16:00;0,45;0,43;8;32;20;Muy bueno / Oso ona;8,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;15:00;0,47;0,42;7;26;16;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;14:00;0,45;0,4;6;26;17;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;13:00;0,46;0,39;6;26;17;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;12:00;0,41;0,38;8;32;20;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;11:00;0,4;0,37;6;30;20;Muy bueno / Oso ona;9,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;10:00;0,5;0,36;6;33;23;Muy bueno / Oso ona;9,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;09:00;0,36;0,34;7;35;24;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;08:00;0,36;0,34;7;41;30;Muy bueno / Oso ona;9,23;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;07:00;0,36;0,33;5;32;25;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;06:00;0,34;0,33;3;22;18;Muy bueno / Oso ona;9,59;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;05:00;0,36;0,34;5;26;19;Muy bueno / Oso ona;9,68;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;04:00;0,35;0,34;0;8;8;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;03:00;0,32;0,34;0;8;8;Muy bueno / Oso ona;10,27;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;02:00;0,31;0,36;0;5;5;Muy bueno / Oso ona;10,18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
16/03/2021;01:00;0,32;0,37;0;6;6;Muy bueno / Oso ona;10;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;24:00;0,33;0,38;0;9;8;Muy bueno / Oso ona;10,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;23:00;0,35;0,38;0;9;9;Muy bueno / Oso ona;10,14;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;22:00;0,37;0,39;2;20;17;Muy bueno / Oso ona;10,05;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;21:00;0,37;0,39;3;25;20;Muy bueno / Oso ona;9,91;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;20:00;0,38;0,4;5;34;25;Muy bueno / Oso ona;9,95;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;19:00;0,38;0,4;5;33;25;Muy bueno / Oso ona;9,91;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;18:00;0,4;0,4;9;43;29;Muy bueno / Oso ona;9,77;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;17:00;0,43;0,4;7;38;27;Muy bueno / Oso ona;9,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;16:00;0,4;0,4;6;35;25;Muy bueno / Oso ona;9,18;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;15:00;0,39;0,4;6;30;21;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;14:00;0,39;0,4;6;30;20;Muy bueno / Oso ona;9;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;13:00;0,38;0,39;5;27;19;Muy bueno / Oso ona;8,91;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;12:00;0,47;0,38;6;30;22;Muy bueno / Oso ona;8,82;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;11:00;;0,37;;;;Sin datos / Daturik gabe;8,74;Muy bueno / Oso ona;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;Muy bueno / Oso ona
15/03/2021;10:00;0,37;0,36;5;32;25;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;09:00;0,43;0,35;6;47;38;Muy bueno / Oso ona;8,42;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;08:00;0,42;0,34;10;67;53;Bueno / Ona;7,92;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Bueno / Ona
15/03/2021;07:00;0,38;0,33;4;44;39;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;06:00;0,34;0,32;1;30;30;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;05:00;0,35;0,32;0;17;17;Muy bueno / Oso ona;7,08;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;04:00;0,33;0,32;0;10;10;Muy bueno / Oso ona;6,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;03:00;0,32;0,33;0;8;8;Muy bueno / Oso ona;6,5;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;02:00;0,31;0,33;0;5;5;Muy bueno / Oso ona;6,67;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
15/03/2021;01:00;0,3;0,34;0;5;5;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;24:00;0,32;0,34;0;6;6;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;23:00;0,32;0,35;0;10;10;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;22:00;0,32;0,35;3;16;12;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;21:00;0,33;0,36;2;22;19;Muy bueno / Oso ona;6,33;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;20:00;0,35;0,37;5;25;17;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;19:00;0,38;0,36;5;28;20;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;18:00;0,34;0,36;4;21;15;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;17:00;0,35;0,36;3;16;11;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;16:00;0,38;0,36;2;11;8;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;15:00;0,36;0,35;2;10;7;Muy bueno / Oso ona;6,46;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;14:00;0,39;0,35;4;17;11;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;13:00;0,4;0,34;5;20;13;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;12:00;0,35;0,33;4;15;9;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;11:00;0,35;0,33;3;13;9;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;10:00;0,33;0,33;3;14;9;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;09:00;0,33;0,33;2;11;9;Muy bueno / Oso ona;6,38;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;08:00;0,32;0,33;2;14;12;Muy bueno / Oso ona;6,96;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;07:00;0,33;0,33;1;11;10;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;06:00;0,33;0,33;2;8;5;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;05:00;0,32;0,33;0;2;2;Muy bueno / Oso ona;7,83;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;04:00;0,34;0,34;0;4;4;Muy bueno / Oso ona;8,04;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;03:00;0,34;0,35;0;6;6;Muy bueno / Oso ona;8,25;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;02:00;0,34;0,36;0;5;5;Muy bueno / Oso ona;8,29;Muy bueno / Oso ona;;Sin datos / Daturik gabe;1;Muy bueno / Oso ona;Muy bueno / Oso ona
14/03/2021;01:00;0,33;0,36;0;7;7;Muy bueno / Oso ona;8,58;Muy bueno / Oso ona;7,28;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;24:00;0,32;0,34;0;5;5;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;7,26;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;23:00;0,33;0,32;0;7;7;Muy bueno / Oso ona;8,96;Muy bueno / Oso ona;7,3;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;22:00;0,34;0,3;0;11;11;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;7,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;21:00;0,35;0,28;4;23;17;Muy bueno / Oso ona;9,42;Muy bueno / Oso ona;7,23;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;20:00;0,42;0,25;6;34;25;Muy bueno / Oso ona;9,58;Muy bueno / Oso ona;7,09;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;19:00;0,42;0,22;5;34;26;Muy bueno / Oso ona;9,71;Muy bueno / Oso ona;7;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;18:00;0,36;0,2;7;34;24;Muy bueno / Oso ona;9,79;Muy bueno / Oso ona;7,17;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;17:00;0,22;0,22;2;16;13;Muy bueno / Oso ona;9,83;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;16:00;0,19;0,25;1;9;7;Muy bueno / Oso ona;10,13;Muy bueno / Oso ona;7,21;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;15:00;0,19;0,26;2;10;8;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;7,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;14:00;0,19;0,28;1;10;8;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;7,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;13:00;0,17;0,3;1;9;7;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;7,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;12:00;0,16;0,32;2;13;9;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;11:00;0,2;0,34;2;11;8;Muy bueno / Oso ona;10,96;Muy bueno / Oso ona;7,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;10:00;0,37;0,35;10;36;20;Muy bueno / Oso ona;11,17;Muy bueno / Oso ona;7,54;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;09:00;0,44;0,35;24;66;29;Muy bueno / Oso ona;11;Muy bueno / Oso ona;7,42;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;08:00;0,35;0,34;36;83;28;Muy bueno / Oso ona;10,75;Muy bueno / Oso ona;7,13;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;07:00;0,34;0,34;51;112;34;Muy bueno / Oso ona;10,67;Muy bueno / Oso ona;6,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;06:00;0,35;0,34;11;51;35;Muy bueno / Oso ona;10,5;Muy bueno / Oso ona;6,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;05:00;0,31;0,35;7;43;32;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;6,42;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;04:00;0,31;0,36;6;39;30;Muy bueno / Oso ona;10,21;Muy bueno / Oso ona;6,25;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;03:00;0,36;0,36;54;121;39;Muy bueno / Oso ona;10,25;Muy bueno / Oso ona;6;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
13/03/2021;02:00;0,36;0,37;33;92;42;Bueno / Ona;10,33;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Bueno / Ona
13/03/2021;01:00;0,35;0,36;1;35;33;Muy bueno / Oso ona;10,29;Muy bueno / Oso ona;5,96;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;24:00;0,31;0,35;6;36;28;Muy bueno / Oso ona;10,33;Muy bueno / Oso ona;5,88;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;23:00;0,39;0,32;7;55;45;Bueno / Ona;10,25;Muy bueno / Oso ona;5,63;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Bueno / Ona
12/03/2021;22:00;0,37;0,3;1;38;37;Muy bueno / Oso ona;10;Muy bueno / Oso ona;5,46;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;21:00;0,37;0,28;6;48;40;Muy bueno / Oso ona;9,63;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;20:00;0,38;0,26;8;48;36;Muy bueno / Oso ona;9,25;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;19:00;0,39;0,24;9;51;37;Muy bueno / Oso ona;8,92;Muy bueno / Oso ona;5,29;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;18:00;0,33;0,23;8;39;27;Muy bueno / Oso ona;8,75;Muy bueno / Oso ona;5,21;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;17:00;0,27;0,22;8;34;22;Muy bueno / Oso ona;9;Muy bueno / Oso ona;5,38;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;16:00;0,2;0,24;6;23;15;Muy bueno / Oso ona;9,13;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;2;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;15:00;0,18;0,27;6;20;11;Muy bueno / Oso ona;9;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;14:00;0,2;0,29;6;23;14;Muy bueno / Oso ona;9,17;Muy bueno / Oso ona;5,67;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;13:00;0,2;0,31;6;22;14;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,71;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;12:00;0,21;0,33;5;19;11;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,79;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;11:00;0,29;0,34;5;18;11;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;5,92;Muy bueno / Oso ona;1;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;10:00;;0,34;5;21;13;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;6,13;Muy bueno / Oso ona;;Sin datos / Daturik gabe;Muy bueno / Oso ona
12/03/2021;09:00;;0,34;6;30;22;Muy bueno / Oso ona;9,29;Muy bueno / Oso ona;6,29;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
12/03/2021;08:00;0,39;0,33;6;45;37;Muy bueno / Oso ona;9,38;Muy bueno / Oso ona;6,54;Muy bueno / Oso ona;5;Muy bueno / Oso ona;Muy bueno / Oso ona
